Id,Age Category,2015,TotalRaces,Rank,LastRace
19070,0.538461538462,0,2,0.0826731408127,3
19071,0.153846153846,0,1,0.556606184513,5
19073,0.307692307692,0,2,0.145923843598,4
19074,0.615384615385,0,1,0.509072323026,5
19075,0.461538461538,0,1,0.707896754408,5
19076,0.230769230769,0,1,0.720674674163,5
19077,0.615384615385,1,3,0.406082289803,1
19080,0.153846153846,0,2,0.299386659852,2
19081,0.384615384615,0,2,0.209046767186,3
19082,0.153846153846,0,1,0.788397648863,5
19087,0.384615384615,0,1,0.214413493483,5
19088,0.615384615385,0,1,0.0393559928444,5
19089,0.230769230769,0,1,0.661896243292,5
19091,0.538461538462,0,3,0.303603373371,3
19092,0.384615384615,0,1,0.500638895988,5
19093,0.307692307692,0,1,0.571428571429,5
19094,0.230769230769,0,1,0.691796575518,5
19095,0.307692307692,0,1,0.427038078201,5
19096,0.692307692308,0,1,0.173013033478,5
19098,0.538461538462,0,2,0.396754408382,4
19102,0.615384615385,0,1,0.677485305392,5
19103,0.384615384615,0,1,0.158190646563,5
19105,0.153846153846,0,1,0.731408126757,5
19106,0.230769230769,0,1,0.297725530284,5
19107,0.538461538462,0,1,0.31459238436,5
19109,0.461538461538,1,2,0.602990033223,1
19111,0.384615384615,0,1,0.863276258625,5
19112,0.384615384615,0,1,0.535650396116,5
19113,0.307692307692,0,1,0.372348581651,5
19115,0.538461538462,0,2,0.0241502683363,3
19116,0.384615384615,0,3,0.416389811739,2
19120,0.538461538462,1,5,0.343521594684,1
19121,0.230769230769,0,1,0.322003577818,5
19124,0.384615384615,0,1,0.83439815998,5
19125,0.230769230769,0,1,0.24533605929,5
19126,0.153846153846,0,1,0.35727063634,5
19127,0.615384615385,0,1,0.598773319704,5
19129,0.615384615385,0,1,0.426271403016,5
19131,0.461538461538,0,1,0.762841809353,5
19133,0.307692307692,0,1,0.405826731408,5
19135,0.307692307692,0,1,0.106312292359,5
19136,0.461538461538,0,1,0.472271914132,5
19137,0.461538461538,0,1,0.473294147713,5
19138,0.307692307692,0,1,0.135445949399,5
19139,0.384615384615,0,1,0.544339381549,5
19141,0.461538461538,0,1,0.558906210069,5
19142,0.538461538462,0,1,0.291592128801,5
19143,0.307692307692,0,1,0.270891898799,5
19145,0.538461538462,0,1,0.856631740353,5
19146,0.384615384615,0,1,0.512139023767,5
19147,0.538461538462,0,1,0.393559928444,5
19148,0.230769230769,0,1,0.327114745719,5
19150,0.384615384615,0,1,0.0286225402504,5
19152,0.384615384615,0,2,0.0997955532839,4
19153,0.153846153846,0,1,0.657551750575,5
19154,0.230769230769,0,1,0.144646051623,5
19155,0.230769230769,0,1,0.176846409405,5
19156,0.384615384615,0,1,0.744441604907,5
19157,0.0769230769231,0,1,0.439815997956,5
19158,0.307692307692,0,1,0.691796575518,5
19160,0.307692307692,0,1,0.234091489905,5
19161,0.0769230769231,0,1,0.868131868132,5
19165,0.538461538462,1,4,0.333631484794,1
19166,0.384615384615,0,1,0.673651929466,5
19168,0.230769230769,0,1,0.14950166113,5
19169,0.384615384615,0,1,0.83542039356,5
19170,0.461538461538,0,1,0.839509327881,5
19171,0.230769230769,0,1,0.27344748275,5
19173,0.461538461538,0,1,0.249680552006,5
19174,0.230769230769,0,1,0.666496294403,5
19175,0.307692307692,0,1,0.84845387171,5
19176,0.384615384615,0,1,0.205468949655,5
19180,0.615384615385,0,1,0.248658318426,5
19182,0.461538461538,0,1,0.872731919244,5
19183,0.307692307692,0,2,0.216202402249,3
19184,0.230769230769,0,1,0.729108101201,5
19185,0.230769230769,0,1,0.618195757731,5
19186,0.692307692308,1,3,0.522020615044,1
19187,0.692307692308,0,1,0.647840531561,5
19189,0.153846153846,0,1,0.187579861998,5
19190,0.230769230769,0,1,0.131868131868,5
19191,0.230769230769,0,1,0.577817531306,5
19194,0.615384615385,0,1,0.737030411449,5
19198,0.307692307692,0,1,0.0536672629696,5
19201,0.615384615385,0,2,0.488627651418,4
19203,0.538461538462,0,3,0.182383507965,2
19204,0.384615384615,0,2,0.255941732686,3
19205,0.692307692308,0,1,0.717352415027,5
19208,0.461538461538,0,1,0.311014566829,5
19209,0.538461538462,0,1,0.333759263992,5
19210,0.153846153846,0,1,0.144901610018,5
19212,0.538461538462,0,1,0.539483772042,5
19213,0.384615384615,0,1,0.0935343726041,5
19214,0.384615384615,0,1,0.896243291592,5
19215,0.461538461538,0,1,0.162790697674,5
19216,0.230769230769,0,1,0.318170201891,5
19217,0.307692307692,0,1,0.649118323537,5
19218,0.384615384615,0,1,0.415026833631,5
19219,0.307692307692,0,3,0.205128205128,3
19221,0.461538461538,0,1,0.215691285459,5
19222,0.230769230769,0,1,0.730130334781,5
19223,0.692307692308,0,2,0.585612062356,4
19224,0.538461538462,0,1,0.256580628674,5
19225,0.615384615385,0,2,0.0201891132124,2
19226,0.461538461538,0,2,0.840020444672,4
19227,0.461538461538,0,1,0.0937899309992,5
19228,0.384615384615,0,1,0.376693074367,5
19229,0.307692307692,0,2,0.376820853565,3
19230,0.153846153846,0,1,0.581906465627,5
19231,0.153846153846,0,1,0.853565039612,5
19232,0.384615384615,0,1,0.690007666752,5
19234,0.230769230769,0,1,0.811397904421,5
19237,0.769230769231,1,3,0.542806031178,1
19239,0.307692307692,0,1,0.151801686685,5
19242,0.615384615385,0,3,0.72953403186,2
19245,0.538461538462,0,1,0.315359059545,5
19246,0.461538461538,0,1,0.325581395349,5
19247,0.461538461538,0,1,0.4531050345,5
19248,0.384615384615,0,1,0.205980066445,5
19249,0.384615384615,0,1,0.224891387682,5
19250,0.692307692308,0,1,0.260158446205,5
19251,0.461538461538,0,1,0.134679274214,5
19254,0.461538461538,0,1,0.030155890621,5
19257,0.461538461538,0,1,0.858931765909,5
19259,0.461538461538,0,1,0.755941732686,5
19260,0.384615384615,0,1,0.523639151546,5
19262,0.615384615385,0,1,0.013800153335,5
19263,0.846153846154,0,2,0.151929465883,4
19264,0.769230769231,0,1,0.180168668541,5
19265,0.230769230769,0,1,0.627395859954,5
19266,0.307692307692,0,1,0.193202146691,5
19267,0.461538461538,0,1,0.455149501661,5
19268,0.461538461538,0,2,0.85675951955,2
19269,0.230769230769,0,1,0.318681318681,5
19270,0.461538461538,0,1,0.175313059034,5
19272,0.307692307692,0,2,0.628929210325,4
19276,0.384615384615,0,1,0.217735752619,5
19277,0.153846153846,0,1,0.635318170202,5
19279,0.230769230769,0,1,0.756197291081,5
19281,0.461538461538,0,1,0.533094812165,5
19282,0.461538461538,0,1,0.728852542806,5
19283,0.461538461538,0,1,0.230769230769,5
19284,0.461538461538,0,2,0.117556861743,2
19285,0.153846153846,0,1,0.549961666241,5
19286,0.230769230769,0,1,0.242524916944,5
19287,0.615384615385,0,1,0.583184257603,5
19289,0.307692307692,0,1,0.897521083568,5
19292,0.769230769231,0,1,0.883976488628,5
19294,0.384615384615,0,2,0.17812420138,4
19295,0.230769230769,0,1,0.68540761564,5
19296,0.230769230769,0,1,0.892921032456,5
19297,0.384615384615,1,2,0.208535650396,1
19298,0.230769230769,0,1,0.098645540506,5
19300,0.461538461538,0,2,0.467544083823,4
19301,0.615384615385,0,2,0.571173013033,2
19302,0.461538461538,0,1,0.636340403782,5
19303,0.461538461538,0,1,0.684640940455,5
19305,0.538461538462,0,2,0.862254025045,4
19306,0.461538461538,0,1,0.331459238436,5
19307,0.307692307692,0,1,0.75313059034,5
19308,0.384615384615,0,1,0.871965244058,5
19310,0.538461538462,0,1,0.179913110146,5
19311,0.384615384615,0,1,0.606440071556,5
19312,0.307692307692,0,1,0.106312292359,5
19314,0.384615384615,0,3,0.287843939007,2
19315,0.461538461538,0,1,0.0416560184002,5
19316,0.461538461538,0,1,0.170457449527,5
19317,0.538461538462,0,1,0.322259136213,5
19319,0.615384615385,0,2,0.444927165857,2
19320,0.384615384615,0,1,0.894965499617,5
19321,0.230769230769,0,1,0.380015333504,5
19322,0.461538461538,0,1,0.584206491183,5
19323,0.307692307692,0,1,0.238947099412,5
19324,0.384615384615,0,1,0.861487349859,5
19325,0.230769230769,0,1,0.203680040889,5
19326,0.230769230769,0,1,0.142090467672,5
19327,0.307692307692,0,1,0.610529005878,5
19328,0.307692307692,0,1,0.455405060056,5
19329,0.230769230769,0,1,0.682085356504,5
19330,0.692307692308,0,1,0.266547406082,5
19333,0.461538461538,0,1,0.175824175824,5
19337,0.461538461538,0,1,0.461538461538,5
19338,0.461538461538,0,1,0.221058011756,5
19339,0.461538461538,1,4,0.16457960644,1
19340,0.461538461538,0,1,0.379248658318,5
19341,0.461538461538,0,1,0.633273703041,5
19342,0.461538461538,0,1,0.847687196524,5
19343,0.307692307692,0,1,0.288269869665,5
19344,0.769230769231,0,2,0.361231791464,2
19345,0.153846153846,0,1,0.360337337082,5
19346,0.461538461538,0,1,0.398926654741,5
19347,0.384615384615,0,1,0.130590339893,5
19348,0.461538461538,0,1,0.612573473039,5
19349,0.384615384615,0,1,0.559161768464,5
19350,0.307692307692,0,1,0.241758241758,5
19351,0.692307692308,0,2,0.594428826987,2
19352,0.153846153846,0,1,0.83695374393,5
19353,0.538461538462,0,1,0.679529772553,5
19355,0.615384615385,0,1,0.527728085868,5
19356,0.384615384615,0,1,0.195757730641,5
19359,0.384615384615,0,1,0.772297469972,5
19360,0.538461538462,0,1,0.621006900077,5
19361,0.461538461538,0,1,0.595195502172,5
19362,0.615384615385,0,1,0.087656529517,5
19363,0.615384615385,0,1,0.103245591618,5
19364,0.230769230769,0,1,0.734219269103,5
19365,0.615384615385,0,1,0.0991566572962,5
19366,0.307692307692,0,1,0.750063889599,5
19367,0.461538461538,0,1,0.814209046767,5
19368,0.230769230769,0,1,0.373626373626,5
19369,0.384615384615,0,1,0.209302325581,5
19370,0.461538461538,0,1,0.176846409405,5
19373,0.769230769231,0,1,0.863276258625,5
19375,0.461538461538,0,1,0.685152057245,5
19376,0.307692307692,0,1,0.038333759264,5
19377,0.307692307692,0,1,0.359826220291,5
19378,0.307692307692,0,1,0.435982622029,5
19379,0.307692307692,0,1,0.0212113467927,5
19380,0.615384615385,0,1,0.0153335037056,5
19382,0.692307692308,0,2,0.665346281625,4
19383,0.923076923077,0,1,0.0774341937133,5
19384,0.384615384615,0,1,0.229746997189,5
19386,0.307692307692,0,1,0.281880909788,5
19387,0.307692307692,0,1,0.61564017378,5
19388,0.230769230769,0,1,0.564272936366,5
19389,0.384615384615,0,1,0.166879631996,5
19390,0.538461538462,0,1,0.171224124712,5
19394,0.230769230769,0,1,0.604906721186,5
19396,0.384615384615,0,1,0.34270380782,5
19397,0.307692307692,0,1,0.300281114235,5
19398,0.461538461538,0,1,0.445693841043,5
19399,0.461538461538,0,1,0.296447738308,5
19403,0.230769230769,0,1,0.405826731408,5
19404,0.692307692308,0,1,0.183490927677,5
19406,0.230769230769,1,2,0.497061078456,1
19407,0.538461538462,0,1,0.0636340403782,5
19409,0.307692307692,0,1,0.17914643496,5
19411,0.230769230769,0,1,0.682596473294,5
19412,0.769230769231,0,1,0.371070789675,5
19414,0.384615384615,0,2,0.284819831331,4
19415,0.230769230769,0,1,0.543828264758,5
19416,0.615384615385,0,1,0.60260669563,5
19417,0.307692307692,0,1,0.563761819576,5
19421,0.846153846154,0,2,0.456043956044,3
19422,0.230769230769,0,1,0.319447993867,5
19423,0.307692307692,0,2,0.700613340148,4
19424,0.307692307692,0,1,0.462049578329,5
19425,0.230769230769,0,1,0.842064911832,5
19426,0.538461538462,0,1,0.5885509839,5
19428,0.230769230769,0,2,0.68438538206,2
19429,0.692307692308,0,1,0.693329925888,5
19432,0.538461538462,0,1,0.38487094301,5
19433,0.692307692308,0,1,0.196779964222,5
19434,0.153846153846,0,1,0.485049833887,5
19435,0.461538461538,0,1,0.251469460772,5
19436,0.230769230769,0,1,0.806797853309,5
19437,0.307692307692,0,1,0.427549194991,5
19438,0.230769230769,0,1,0.635062611807,5
19439,0.230769230769,0,1,0.340914899054,5
19440,0.538461538462,0,2,0.248530539228,2
19441,0.230769230769,0,1,0.121901354459,5
19443,0.461538461538,0,2,0.292997699974,4
19445,0.307692307692,0,1,0.394071045234,5
19446,0.307692307692,0,1,0.485816509072,5
19447,0.384615384615,0,1,0.897776641963,5
19449,0.461538461538,0,1,0.05468949655,5
19450,0.230769230769,0,1,0.791719907999,5
19451,0.384615384615,0,2,0.466521850243,2
19452,0.384615384615,0,2,0.567978533095,4
19453,0.230769230769,0,1,0.755686174291,5
19455,0.461538461538,0,1,0.291592128801,5
19456,0.307692307692,0,2,0.620879120879,4
19457,0.461538461538,0,1,0.27344748275,5
19458,0.538461538462,0,1,0.825198057756,5
19459,0.307692307692,0,1,0.830053667263,5
19460,0.153846153846,0,2,0.0143112701252,3
19462,0.384615384615,0,1,0.747252747253,5
19465,0.692307692308,0,1,0.871709685663,5
19466,0.461538461538,0,2,0.452338359315,4
19467,0.769230769231,0,1,0.150779453105,5
19469,0.230769230769,0,1,0.0337337081523,5
19470,0.461538461538,0,1,0.0396115512395,5
19471,0.769230769231,0,1,0.517250191669,5
19472,0.307692307692,0,2,0.500638895988,4
19475,0.307692307692,0,2,0.29478660874,4
19476,0.615384615385,0,1,0.308714541273,5
19477,0.153846153846,0,1,0.804497827754,5
19478,0.230769230769,0,1,0.797342192691,5
19479,0.461538461538,1,3,0.523511372349,1
19480,0.307692307692,0,1,0.866342959366,5
19481,0.538461538462,0,1,0.144901610018,5
19482,0.230769230769,0,1,0.573217480194,5
19483,0.153846153846,0,1,0.510350115001,5
19484,0.230769230769,0,2,0.51456682852,4
19485,0.769230769231,0,1,0.852542806031,5
19486,0.307692307692,0,1,0.458727319192,5
19487,0.153846153846,0,2,0.50575006389,3
19488,0.692307692308,1,3,0.598347389045,1
19490,0.615384615385,0,1,0.786608740097,5
19491,0.384615384615,0,2,0.366215180169,3
19493,0.461538461538,0,1,0.390493227703,5
19495,0.153846153846,0,1,0.702530028111,5
19496,0.307692307692,0,2,0.834014822387,4
19497,0.307692307692,0,1,0.353692818809,5
19499,0.307692307692,0,1,0.47814975722,5
19500,0.230769230769,0,1,0.243291592129,5
19501,0.461538461538,0,1,0.491438793764,5
19505,0.384615384615,0,1,0.356503961155,5
19507,0.230769230769,0,1,0.575773064145,5
19508,0.153846153846,0,1,0.0419115767953,5
19510,0.230769230769,0,1,0.853053922821,5
19513,0.384615384615,0,1,0.789164324048,5
19514,0.307692307692,1,3,0.306499701849,1
19515,0.307692307692,0,1,0.750319447994,5
19517,0.384615384615,0,1,0.779453105035,5
19518,0.538461538462,0,1,0.522361359571,5
19520,0.461538461538,0,2,0.308203424482,4
19521,0.538461538462,1,4,0.812547917199,1
19522,0.461538461538,0,2,0.585867620751,4
19523,0.384615384615,0,1,0.750830564784,5
19524,0.307692307692,0,2,0.801431127013,4
19525,0.307692307692,0,1,0.608484538717,5
19527,0.384615384615,0,1,0.255558395093,5
19528,0.307692307692,0,1,0.7812420138,5
19529,0.307692307692,0,1,0.455916176846,5
19531,0.384615384615,0,1,0.0733452593918,5
19534,0.307692307692,0,1,0.0495783286481,5
19535,0.307692307692,0,1,0.823153590595,5
19536,0.230769230769,0,1,0.487605417838,5
19537,0.307692307692,0,1,0.395093278814,5
19538,0.230769230769,0,1,0.354459493994,5
19540,0.153846153846,0,1,0.124968055201,5
19542,0.230769230769,0,1,0.895221058012,5
19543,0.692307692308,0,1,0.874265269614,5
19548,0.615384615385,0,1,0.123690263225,5
19549,0.307692307692,0,1,0.158446204958,5
19550,0.692307692308,0,1,0.049322770253,5
19551,0.461538461538,0,1,0.143879376438,5
19552,0.538461538462,0,1,0.452977255303,5
19554,0.461538461538,0,1,0.462560695119,5
19555,0.538461538462,0,2,0.848837209302,4
19556,0.615384615385,0,1,0.167646307181,5
19557,0.307692307692,0,1,0.870687452083,5
19558,0.307692307692,0,1,0.0158446204958,5
19559,0.307692307692,0,1,0.751852798364,5
19561,0.461538461538,0,1,0.0861231791464,5
19562,0.461538461538,0,1,0.155635062612,5
19563,0.230769230769,0,1,0.880143112701,5
19564,0.307692307692,0,1,0.0444671607462,5
19565,0.538461538462,0,1,0.820342448249,5
19568,0.461538461538,0,1,0.631740352671,5
19569,0.307692307692,0,1,0.04114490161,5
19571,0.153846153846,0,2,0.391004344493,4
19573,0.307692307692,0,1,0.758241758242,5
19576,0.230769230769,0,1,0.381804242269,5
19579,0.538461538462,0,1,0.822131357015,5
19580,0.461538461538,0,1,0.557117301303,5
19581,0.461538461538,0,2,0.542039355993,2
19582,0.230769230769,0,1,0.826986966522,5
19583,0.384615384615,0,1,0.508561206236,5
19584,0.307692307692,0,2,0.799131101457,4
19585,0.307692307692,0,1,0.30104778942,5
19586,0.538461538462,0,1,0.729363659596,5
19587,0.230769230769,0,1,0.197546639407,5
19588,0.230769230769,0,2,0.784947610529,3
19589,0.230769230769,0,1,0.584717607973,5
19590,0.384615384615,0,1,0.182979810887,5
19591,0.230769230769,0,1,0.0230002555584,5
19592,0.153846153846,0,1,0.0380782008689,5
19593,0.384615384615,0,1,0.31408126757,5
19594,0.307692307692,0,1,0.0889343214925,5
19595,0.307692307692,0,1,0.181957577306,5
19596,0.692307692308,0,2,0.881676463072,4
19597,0.230769230769,0,1,0.882954255047,5
19598,0.384615384615,0,2,0.610273447483,4
19599,0.384615384615,0,1,0.532583695374,5
19600,0.461538461538,0,2,0.215435727064,3
19602,0.153846153846,0,1,0.0945566061845,5
19604,0.692307692308,0,2,0.584973166369,4
19606,0.307692307692,0,1,0.624073600818,5
19609,0.384615384615,0,2,0.282392026578,4
19610,0.384615384615,0,2,0.229363659596,4
19612,0.615384615385,0,1,0.232047022745,5
19615,0.384615384615,0,1,0.817275747508,5
19616,0.307692307692,0,1,0.118579095323,5
19617,0.538461538462,0,1,0.0470227446972,5
19618,0.307692307692,0,1,0.0692563250703,5
19621,0.538461538462,0,2,0.120112445694,4
19622,0.384615384615,0,1,0.541783797598,5
19623,0.230769230769,0,1,0.619217991311,5
19624,0.538461538462,0,1,0.0909787886532,5
19625,0.307692307692,0,1,0.615895732175,5
19628,0.538461538462,0,2,0.0228724763608,4
19629,0.615384615385,0,2,0.330564784053,4
19630,0.230769230769,0,1,0.641707130079,5
19631,0.307692307692,0,2,0.448888320981,2
19632,0.615384615385,0,1,0.248913876821,5
19633,0.230769230769,0,1,0.454638384871,5
19634,0.230769230769,0,1,0.434704830054,5
19636,0.538461538462,0,1,0.525172501917,5
19637,0.307692307692,0,1,0.616406848965,5
19639,0.230769230769,0,1,0.733963710708,5
19641,0.307692307692,0,1,0.769486327626,5
19642,0.461538461538,0,1,0.768464094045,5
19643,0.461538461538,0,1,0.289547661641,5
19645,0.384615384615,0,2,0.307947866087,3
19647,0.384615384615,0,2,0.454638384871,3
19651,0.615384615385,0,1,0.680040889343,5
19653,0.384615384615,0,1,0.368259647329,5
19654,0.230769230769,0,1,0.421926910299,5
19659,0.384615384615,0,1,0.872476360848,5
19661,0.384615384615,0,1,0.234602606696,5
19662,0.461538461538,0,1,0.664962944033,5
19663,0.384615384615,0,1,0.216457960644,5
19665,0.461538461538,0,1,0.297214413493,5
19666,0.307692307692,0,1,0.570406337848,5
19667,0.461538461538,0,2,0.0802453360593,4
19668,0.538461538462,1,2,0.216585739842,1
19669,0.384615384615,0,1,0.474316381293,5
19671,0.538461538462,0,1,0.815742397138,5
19674,0.307692307692,0,1,0.894198824431,5
19676,0.384615384615,0,1,0.140046000511,5
19678,0.769230769231,0,1,0.388959877332,5
19679,0.461538461538,0,1,0.754408382315,5
19680,0.307692307692,0,1,0.312547917199,5
19681,0.230769230769,0,1,0.474827498083,5
19682,0.923076923077,0,1,0.778686429849,5
19683,0.384615384615,0,2,0.845003833376,2
19684,0.230769230769,1,3,0.18715393134,1
19687,0.384615384615,0,1,0.45157168413,5
19688,0.538461538462,0,1,0.112956810631,5
19689,0.384615384615,0,1,0.269614106823,5
19690,0.307692307692,0,1,0.65678507539,5
19691,0.307692307692,0,1,0.0104778941988,5
19693,0.384615384615,0,1,0.15154612829,5
19696,0.307692307692,0,1,0.5468949655,5
19698,0.461538461538,0,1,0.136212624585,5
19700,0.538461538462,0,1,0.706874520828,5
19702,0.230769230769,0,1,0.614873498594,5
19705,0.461538461538,0,1,0.160235113723,5
19706,0.538461538462,0,1,0.0102223358037,5
19707,0.615384615385,0,1,0.749297214413,5
19708,0.384615384615,0,1,0.433938154868,5
19709,0.384615384615,0,1,0.0186557628418,5
19711,0.538461538462,1,2,0.665857398416,1
19712,0.384615384615,0,2,0.437899309992,2
19713,0.538461538462,0,1,0.5885509839,5
19716,0.307692307692,0,1,0.316636851521,5
19717,0.615384615385,0,2,0.398671096346,4
19718,0.307692307692,0,1,0.0914899054434,5
19720,0.461538461538,0,1,0.49271658574,5
19722,0.153846153846,1,2,0.11564017378,1
19724,0.230769230769,0,1,0.079478660874,5
19726,0.307692307692,0,1,0.879631995911,5
19727,0.307692307692,0,3,0.810801601499,2
19728,0.538461538462,0,1,0.354203935599,5
19730,0.307692307692,0,1,0.391515461283,5
19731,0.307692307692,0,1,0.884743163813,5
19732,0.230769230769,0,1,0.497316636852,5
19733,0.307692307692,0,1,0.329414771275,5
19734,0.153846153846,0,1,0.599284436494,5
19735,0.461538461538,0,1,0.624073600818,5
19736,0.230769230769,0,1,0.103501150013,5
19737,0.769230769231,0,2,0.82967032967,4
19738,0.384615384615,0,1,0.106312292359,5
19739,0.230769230769,0,1,0.547661640685,5
19740,0.153846153846,0,1,0.577306414516,5
19741,0.615384615385,0,2,0.508561206236,4
19744,0.0769230769231,0,1,0.297214413493,5
19746,0.461538461538,0,2,0.897521083568,4
19747,0.384615384615,0,1,0.813442371582,5
19749,0.692307692308,0,1,0.868898543317,5
19750,0.461538461538,0,1,0.225402504472,5
19752,0.538461538462,0,1,0.754919499106,5
19753,0.538461538462,0,1,0.154357270636,5
19755,0.538461538462,0,1,0.133401482239,5
19756,0.615384615385,0,1,0.176335292614,5
19757,0.538461538462,0,1,0.401226680296,5
19758,0.461538461538,0,1,0.895476616407,5
19759,0.0769230769231,0,1,0.701763352926,5
19760,0.384615384615,0,2,0.64272936366,4
19761,0.230769230769,0,1,0.131868131868,5
19764,0.0769230769231,0,2,0.347687196524,3
19765,0.384615384615,0,3,0.33665559247,2
19766,0.538461538462,0,1,0.46664962944,5
19767,0.461538461538,0,2,0.867748530539,4
19768,0.384615384615,0,1,0.0920010222336,5
19769,0.307692307692,0,3,0.448930914047,3
19770,0.307692307692,0,1,0.30155890621,5
19772,0.384615384615,0,1,0.338359315104,5
19773,0.615384615385,0,1,0.251980577562,5
19774,0.461538461538,0,1,0.809097878865,5
19775,0.615384615385,0,3,0.57202487435,3
19776,0.384615384615,0,1,0.345514950166,5
19778,0.538461538462,0,1,0.609251213902,5
19779,0.153846153846,0,1,0.759519550217,5
19781,0.307692307692,0,1,0.162535139279,5
19784,0.307692307692,0,1,0.151290569895,5
19786,0.307692307692,0,1,0.299003322259,5
19788,0.230769230769,0,1,0.504727830309,5
19789,0.538461538462,0,1,0.236902632251,5
19790,0.230769230769,0,1,0.566572961922,5
19791,0.384615384615,0,1,0.773575261947,5
19792,0.384615384615,0,1,0.39739330437,5
19793,0.153846153846,0,1,0.743419371326,5
19794,0.230769230769,0,1,0.128801431127,5
19795,0.769230769231,0,1,0.371326348071,5
19798,0.153846153846,0,1,0.00485560950677,5
19799,0.230769230769,0,1,0.219013544595,5
19800,0.230769230769,0,2,0.15678507539,4
19801,0.230769230769,0,1,0.762075134168,5
19802,0.461538461538,0,1,0.622795808842,5
19807,0.461538461538,0,1,0.313570150779,5
19809,0.461538461538,0,1,0.367748530539,5
19810,0.538461538462,0,1,0.0513672374137,5
19811,0.307692307692,0,2,0.292486583184,4
19813,0.307692307692,0,1,0.769486327626,5
19814,0.461538461538,0,1,0.416304625607,5
19817,0.615384615385,0,1,0.100945566062,5
19819,0.384615384615,0,1,0.0743674929721,5
19820,0.307692307692,0,1,0.364170713008,5
19822,0.769230769231,0,1,0.53386148735,5
19826,0.461538461538,0,1,0.0181446460516,5
19830,0.230769230769,0,1,0.350115001278,5
19831,0.538461538462,0,1,0.469716330181,5
19832,0.384615384615,0,1,0.208280092001,5
19833,0.384615384615,0,1,0.267569639663,5
19834,0.384615384615,0,1,0.470994122157,5
19835,0.384615384615,0,1,0.898287758753,5
19836,0.461538461538,0,1,0.28852542806,5
19838,0.230769230769,0,1,0.414260158446,5
19839,0.384615384615,0,1,0.184257602862,5
19841,0.461538461538,0,1,0.874265269614,5
19842,0.384615384615,0,1,0.76616406849,5
19843,0.461538461538,0,1,0.771275236392,5
19844,0.461538461538,0,1,0.577050856121,5
19845,0.307692307692,0,1,0.751086123179,5
19846,0.230769230769,0,1,0.0120112445694,5
19847,0.153846153846,0,1,0.366981855354,5
19848,0.307692307692,0,1,0.437771530795,5
19849,0.230769230769,0,1,0.16304625607,5
19851,0.230769230769,0,1,0.225658062867,5
19852,0.153846153846,0,1,0.0268336314848,5
19853,0.307692307692,0,2,0.207257858421,4
19856,0.461538461538,0,2,0.587400971122,4
19857,0.384615384615,0,1,0.228469205213,5
19859,0.461538461538,0,1,0.0881676463072,5
19861,0.307692307692,0,1,0.659340659341,5
19862,0.384615384615,0,1,0.193202146691,5
19863,0.230769230769,0,1,0.0728341426016,5
19864,0.307692307692,0,1,0.421160235114,5
19865,0.307692307692,0,1,0.0879120879121,5
19866,0.615384615385,0,1,0.566317403527,5
19868,0.692307692308,0,2,0.537567084079,4
19870,0.461538461538,0,2,0.358165090723,4
19873,0.538461538462,0,1,0.439815997956,5
19874,0.538461538462,0,1,0.42448249425,5
19876,0.461538461538,0,3,0.254962092171,2
19879,0.461538461538,0,1,0.777408637874,5
19880,0.461538461538,0,1,0.716330181446,5
19881,0.384615384615,0,1,0.806797853309,5
19883,0.153846153846,0,1,0.558139534884,5
19884,0.307692307692,0,1,0.522872476361,5
19885,0.769230769231,0,1,0.463071811909,5
19887,0.615384615385,0,1,0.639151546128,5
19888,0.615384615385,0,1,0.488883209813,5
19890,0.384615384615,0,1,0.152057245081,5
19891,0.0769230769231,0,2,0.61512905699,4
19892,0.307692307692,0,2,0.547533861487,4
19893,0.384615384615,0,1,0.435215946844,5
19894,0.384615384615,0,1,0.411193457705,5
19895,0.307692307692,0,1,0.319959110657,5
19896,0.538461538462,0,1,0.482494249936,5
19898,0.230769230769,0,1,0.413237924866,5
19899,0.230769230769,0,1,0.16355737286,5
19900,0.461538461538,0,1,0.687452082801,5
19901,0.384615384615,0,1,0.414771275236,5
19902,0.230769230769,0,1,0.237924865832,5
19906,0.384615384615,0,1,0.585484283159,5
19907,0.307692307692,0,1,0.00102223358037,5
19908,0.307692307692,0,1,0.374904165602,5
19909,0.384615384615,0,1,0.13749041656,5
19910,0.307692307692,0,1,0.289803220036,5
19911,0.0769230769231,0,1,0.276003066701,5
19915,0.384615384615,0,1,0.325070278559,5
19917,0.384615384615,0,1,0.504216713519,5
19918,0.384615384615,0,1,0.440838231536,5
19919,0.307692307692,0,1,0.279836442627,5
19920,0.461538461538,0,1,0.0756452849476,5
19921,0.384615384615,0,1,0.674418604651,5
19922,0.461538461538,0,1,0.367748530539,5
19923,0.0769230769231,0,1,0.770253002811,5
19924,0.153846153846,0,1,0.558650651674,5
19925,0.153846153846,0,1,0.803731152568,5
19926,0.230769230769,0,1,0.0751341681574,5
19928,0.461538461538,0,2,0.364298492205,4
19930,0.307692307692,0,1,0.839764886277,5
19931,0.384615384615,0,1,0.443904932277,5
19932,0.0769230769231,0,1,0.900076667519,5
19933,0.384615384615,0,1,0.00741119345771,5
19934,0.307692307692,0,1,0.831075900843,5
19936,0.461538461538,0,1,0.679785330948,5
19937,0.230769230769,0,1,0.888576539739,5
19938,0.230769230769,0,1,0.376693074367,5
