Id,Sex,Age Category,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2014,2015,2016,Rank,Time,TotalRaces,LastRace
14676,1,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.489394326604,0.5737731986,1,7
14677,0,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.566317403527,0.61270721881,1,7
14678,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.265014055712,0.494187966449,1,7
14679,0,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.313314592384,0.510105012879,1,7
14680,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.642218246869,0.671289875173,1,7
14681,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.173779708663,0.459447856813,1,7
14682,1,0.153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0.680040889343,0.722244237501,1,7
14683,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.198313314592,0.467142196684,1,7
14684,0,0.692307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,0.598006644518,0.635823261343,1,7
14685,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0835675951955,0.423651013804,1,7
14686,0,0.153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0.335292614362,0.517733306915,1,7
14687,1,0.153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0.28699207769,0.501320916716,1,7
14688,0,0.692307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0925121390238,0.428472359818,1,7
14689,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.23332481472,0.481540188891,1,7
14690,1,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.679018655763,0.720097747837,1,7
14691,1,0.153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0.120112445694,0.438082028928,1,7
14692,1,0.461538461538,0,0,0,0,0,0,1,0,1,0,0,0,0,0.561078456427,0.57408691632,2,5
14693,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.161768464094,0.455452083746,1,7
14694,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.286736519295,0.501188825045,1,7
14695,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0194224380271,0.372465491051,1,7
14696,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.557372859698,0.607687735288,1,7
14697,1,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.127268080756,0.441582458226,1,7
14698,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.194735497061,0.466415692491,1,7
14699,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.532583695374,0.593223697246,1,7
14700,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.475849731664,0.569083944257,1,7
14701,0,0.384615384615,0,0,0,0,0,0,1,1,0,0,0,0,0,0.00357781753131,0.335232151113,2,6
14702,1,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.587784308715,0.629119609009,1,7
14703,1,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.69741886021,0.766263787068,1,7
14704,0,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.594939943777,0.633544680008,1,7
14705,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11091234347,0.434812760055,1,7
14706,1,0.692307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,0.130079223102,0.44293639786,1,7
14707,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.550472783031,0.602602205931,1,7
14708,0,0.153846153846,0,0,0,0,0,0,1,1,0,0,0,1,0,0.390152483176,0.556447174339,3,2
14709,0,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.435215946844,0.553728287431,1,7
14710,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.28801431127,0.501585100059,1,7
14711,1,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.513416815742,0.584703784426,1,7
14712,1,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.526450293892,0.591275345089,1,7
14713,0,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.332225913621,0.517171917311,1,7
14714,1,0.384615384615,0,0,0,0,0,0,1,1,0,0,0,0,0,0.613851265014,0.643748761641,2,6
14715,1,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.650140557117,0.680668383858,1,7
14716,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.364170713008,0.528069480219,1,7
14717,1,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.50728341426,0.579948484248,1,7
14718,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0695118834654,0.415692490588,1,7
14719,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.619729108101,0.650584505647,1,7
14720,1,0.615384615385,0,0,0,0,0,0,1,1,1,1,1,0,0,0.581957577306,0.586863483257,5,3
14721,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3437260414,0.520243048676,1,7
14722,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.140301558906,0.44782378971,1,7
14723,1,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.197802197802,0.467010105013,1,7
14724,0,0.769230769231,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0881676463072,0.427085397266,1,7
14725,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00153335037056,0.319959051582,1,7
14726,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.345514950166,0.520573277855,1,7
14727,1,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.205980066445,0.469817053035,1,7
14728,1,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.592128801431,0.631497259098,1,7
14729,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.199335548173,0.467703586289,1,7
14730,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.36877076412,0.530050855294,1,7
14731,1,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.419115767953,0.548972987253,1,7
14732,1,0.153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0.427549194991,0.551218545671,1,7
14733,1,0.153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693585484283,0.750181626048,1,7
14734,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.494505494505,0.57502806948,1,7
14735,0,0.153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0.31408126757,0.510468264976,1,7
14736,0,0.615384615385,0,0,0,0,0,0,1,1,1,1,1,0,0,0.607973421927,0.597463839905,5,3
14737,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.577306414516,0.621458292055,1,7
14738,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.687707641196,0.737798031834,1,7
14739,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.216713519039,0.473977940691,1,7
14740,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0748786097623,0.417772934416,1,7
14741,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.651929465883,0.68301301103,1,7
14742,1,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.688729874776,0.738821742289,1,7
14743,0,0.461538461538,0,0,0,0,0,0,1,1,1,1,1,0,0,0.628213646818,0.60365233472,5,3
14744,0,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.252747252747,0.490126147546,1,7
14745,1,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.479427549195,0.569612310944,1,7
14746,0,0.153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0.425760286225,0.550723201902,1,7
14747,1,0.384615384615,0,0,0,0,0,0,1,1,1,1,1,0,0,0.307590084334,0.506096030645,5,3
14748,1,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.648607206747,0.679941879664,1,7
14749,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.396115512395,0.540519120269,1,7
14750,1,0.538461538462,0,0,0,0,0,0,1,1,1,1,0,0,0,0.595451060567,0.587741892874,4,4
14751,1,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.562739585995,0.610362591639,1,7
14752,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0720674674163,0.416551086454,1,7
14753,1,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.526705852287,0.591308368007,1,7
14754,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.455660618451,0.561455650221,1,7
14755,0,0.692307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,0.595706618962,0.634073046694,1,7
14756,0,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.121645796064,0.438808533122,1,7
14757,1,0.230769230769,0,0,0,0,0,0,1,1,1,0,0,0,0,0.573387852458,0.594225392422,3,5
14758,0,0.461538461538,0,0,0,0,0,0,1,1,0,0,0,0,0,0.547022744697,0.610643286441,2,6
14759,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.118323536928,0.437322501816,1,7
14760,0,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.367492972144,0.529588534443,1,7
14761,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.231535905955,0.480351363847,1,7
14762,0,0.230769230769,0,0,0,0,0,0,1,1,0,0,0,0,0,0.271914132379,0.502179512582,2,6
14763,0,0.0769230769231,0,0,0,0,0,0,1,0,0,0,0,0,0,0.460516227958,0.563404002378,1,7
14764,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.446460516228,0.557327785483,1,7
14765,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.579606440072,0.622382933756,1,7
14766,1,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.295169946333,0.504193910574,1,7
14767,0,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0296447738308,0.385212337362,1,7
14768,1,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.606951188347,0.643187372036,1,7
14769,0,0.384615384615,0,0,0,0,0,0,1,0,0,1,0,0,0,0.682468694097,0.617132289809,2,4
14770,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,1,0,0,0.426782519806,0.545522092332,2,3
14771,0,0.692307692308,0,0,0,0,0,0,1,1,0,1,0,0,0,0.46460516228,0.551097461638,3,4
14772,1,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.496805520061,0.57565550492,1,7
14773,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0833120368004,0.423452876296,1,7
14774,0,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0902121134679,0.427943993131,1,7
14775,0,0.615384615385,0,0,0,0,0,0,1,1,0,0,0,0,0,0.331459238436,0.524172775906,2,6
14776,1,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.373370815231,0.53279175748,1,7
14777,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.515716841298,0.585760517799,1,7
14778,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.226935854843,0.478303942936,1,7
14779,0,0.461538461538,0,0,0,0,0,0,1,1,0,1,0,0,0,0.068489649885,0.411696717522,3,4
14780,1,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.392026578073,0.539297272307,1,7
14781,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.207257858421,0.470609603065,1,7
14782,1,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.706363404038,0.833465425005,1,7
14783,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.507538972655,0.58008057592,1,7
14784,1,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0592895476616,0.411366488343,1,7
14785,0,0.384615384615,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0655507283414,0.418961759461,2,6
14786,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.533605928955,0.59395020144,1,7
14787,1,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.244569384104,0.48675780992,1,7
14788,1,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.702018911321,0.789577967109,1,7
14789,0,0.230769230769,0,0,0,0,0,0,1,1,0,0,0,0,0,0.200996677741,0.477230698104,2,6
14790,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.197546639407,0.466977082095,1,7
14791,1,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.188602095579,0.464764546595,1,7
14792,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.336314847943,0.517799352751,1,7
14793,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.524405826731,0.589393038769,1,7
14794,1,0.230769230769,0,0,0,0,0,0,1,1,1,0,0,0,0,0.543828264758,0.579563216873,3,5
14795,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.450549450549,0.558747770953,1,7
14796,1,0.692307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,0.641962688474,0.670695462651,1,7
14797,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.147712752364,0.450234462717,1,7
14798,1,0.461538461538,0,0,0,0,0,0,1,1,0,0,0,0,0,0.636595962177,0.660772075821,2,6
14799,0,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.474316381293,0.56809325672,1,7
14800,0,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0733452593918,0.417046430223,1,7
14801,1,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.200102223358,0.467901723796,1,7
14802,1,0.692307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,0.635318170202,0.663232283205,1,7
14803,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.624584717608,0.655306782907,1,7
14804,0,0.461538461538,0,0,0,0,0,0,1,1,0,0,0,0,0,0.552645029389,0.608959117628,2,6
14805,1,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.165346281625,0.456541840037,1,7
14806,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.56146179402,0.609966316624,1,7
14807,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.641707130079,0.670563370979,1,7
14808,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.437260414005,0.554289677036,1,7
14809,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.61666240736,0.648702199326,1,7
14810,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.121134679274,0.43867644145,1,7
14811,1,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.603373370815,0.640182286507,1,7
14812,0,0.307692307692,0,0,0,0,0,0,1,0,1,1,0,0,0,0.156657296192,0.442947405499,3,4
14813,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.668285203169,0.701076547124,1,7
14814,0,0.384615384615,0,0,0,0,0,0,1,0,1,0,0,0,0,0.517633529261,0.560597054356,2,5
14815,0,0.153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0498338870432,0.407370715276,1,7
14816,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0861231791464,0.426028663893,1,7
14817,1,0.384615384615,0,0,0,0,0,0,1,0,1,0,0,0,0,0.377970866343,0.518823063206,2,5
14818,0,0.692307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,0.328903654485,0.515355656826,1,7
14819,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.501150012778,0.576976421637,1,7
14820,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.257602862254,0.492074499703,1,7
14821,0,0.769230769231,0,0,0,0,0,0,1,0,0,0,0,0,0,0.211602351137,0.471996565617,1,7
14822,0,0.615384615385,0,0,0,0,0,0,1,1,1,1,0,0,0,0.239010989011,0.481647513374,4,4
14823,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.668796319959,0.701274684631,1,7
14824,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.144901610018,0.449474935605,1,7
14825,1,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.628162535139,0.656759791295,1,7
14826,0,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.683618706875,0.730169737798,1,7
14827,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.677485305392,0.71831451027,1,7
14828,1,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.450805008945,0.558813816789,1,7
14829,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.471760797342,0.567201637937,1,7
14830,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.507538972655,0.58008057592,1,7
14831,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.387937643752,0.537646126412,1,7
14832,1,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.547661640685,0.601347335051,1,7
14833,0,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.631484794275,0.659963014332,1,7
14834,1,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.340148223869,0.518856086124,1,7
14835,1,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.607462305137,0.64328644079,1,7
14836,0,0.461538461538,0,0,0,0,0,0,1,0,1,1,0,0,0,0.478831246273,0.539671532043,3,4
14837,1,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.340914899054,0.519351429892,1,7
14838,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.669818553539,0.703487220131,1,7
14839,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0201891132124,0.373621293177,1,7
14840,0,0.615384615385,0,0,0,0,0,0,1,1,1,1,0,0,0,0.124584717608,0.437223433063,4,4
14841,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0454893943266,0.402351231755,1,7
14842,0,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.337081523128,0.517931444422,1,7
14843,0,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.372093023256,0.531900138696,1,7
14844,0,0.692307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,0.671607462305,0.706426259824,1,7
14845,1,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666751852798,0.698170530348,1,7
14846,1,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.610529005878,0.644640380424,1,7
14847,0,0.307692307692,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0279836442627,0.383297008124,2,6
14848,0,0.461538461538,0,0,0,0,0,0,1,0,0,1,0,0,0,0.650140557117,0.604302886203,2,4
14849,1,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.557883976489,0.607786804042,1,7
14850,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.013800153335,0.364110692821,1,7
14851,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.215180168669,0.473614688594,1,7
14852,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.680807564528,0.723036787531,1,7
14853,0,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.612829031434,0.646985007595,1,7
14854,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.365448504983,0.528928076085,1,7
14855,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.651162790698,0.682418598507,1,7
14856,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0460005111168,0.403011690113,1,7
14857,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10886787631,0.434185324615,1,7
14858,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.110145668285,0.434713691302,1,7
14859,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.550217224636,0.602205930916,1,7
14860,0,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.359570661896,0.525427646787,1,7
14861,1,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.629951443905,0.658543028862,1,7
14862,0,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0715563506261,0.416385971864,1,7
14863,1,0.615384615385,0,0,0,0,0,0,1,1,0,0,0,0,0,0.354842831587,0.531850604319,2,6
14864,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.60311781242,0.640083217753,1,7
14865,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.161257347304,0.455253946239,1,7
14866,0,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.700485560951,0.78498778152,1,7
14867,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0316892409916,0.387325804108,1,7
14868,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.409660107335,0.545505580873,1,7
14869,0,0.769230769231,0,0,0,0,0,0,1,0,0,0,0,0,0,0.456938410427,0.562017039826,1,7
14870,1,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666496294403,0.698071461594,1,7
14871,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.203680040889,0.469123571759,1,7
14872,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.342959366215,0.519879796579,1,7
14873,1,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.347559417327,0.521002575788,1,7
14874,0,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0360337337082,0.391321577175,1,7
14875,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,1,0,0.45208280092,0.579585232151,2,2
14876,1,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.435471505239,0.553761310349,1,7
14877,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400971121901,0.542434449508,1,7
14878,1,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.338103756708,0.518162604848,1,7
14879,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.201891132124,0.468727296744,1,7
14880,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0710452338359,0.416253880193,1,7
14881,1,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.514950166113,0.585529357374,1,7
14882,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.594939943777,0.633544680008,1,7
14883,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.133657040634,0.444488475002,1,7
14884,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.190391004344,0.465193844528,1,7
14885,1,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.69844109379,0.769103758008,1,7
14886,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.132634807053,0.443596856218,1,7
14887,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.38487094301,0.536919622218,1,7
14888,0,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.251980577562,0.489894987121,1,7
14889,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.417071300792,0.548378574731,1,7
14890,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.214413493483,0.473251436497,1,7
14891,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0971121901354,0.430552803646,1,7
14892,0,0.615384615385,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0236391515461,0.371623406644,2,5
14893,0,0.461538461538,0,0,0,0,0,0,1,1,0,0,0,1,0,0.522616917966,0.597351561984,3,2
14894,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.105034500383,0.433062545407,1,7
14895,1,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.484027600307,0.571395548511,1,7
14896,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.38231535906,0.535763820091,1,7
14897,0,0.615384615385,0,0,0,0,0,0,1,1,0,0,0,0,0,0.107590084334,0.436183211149,2,6
14898,1,0.384615384615,0,0,0,0,0,0,1,1,0,0,0,0,0,0.459621773575,0.576794795588,2,6
14899,0,0.461538461538,0,0,0,0,0,0,1,1,0,0,0,0,0,0.38384870943,0.54129515884,2,6
14900,1,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.209302325581,0.471270061423,1,7
14901,1,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.705341170457,0.821445082888,1,7
14902,0,0.153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0.481472016356,0.570008585959,1,7
14903,0,0.384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0.266547406082,0.494749356053,1,7
14904,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.613084589829,0.647117099267,1,7
14905,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.157168412982,0.453272571164,1,7
14906,1,0.615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0.695629951444,0.759758272241,1,7
14907,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.508816764631,0.580245690509,1,7
14908,0,0.0769230769231,0,0,0,0,0,0,1,1,0,0,0,0,0,0.15831842576,0.458060894261,2,6
14909,0,0.769230769231,0,0,0,0,0,0,1,0,0,0,0,0,0,0.437771530795,0.554355722872,1,7
14910,0,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.363148479428,0.527541113533,1,7
14911,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.307692307692,0.50835479823,1,7
14912,0,0.538461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,0.312036800409,0.509840829536,1,7
14913,0,0.307692307692,0,0,0,0,0,0,1,1,1,1,0,0,0,0.366917965755,0.514488805231,4,4
14914,0,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00664451827243,0.34409880457,1,7
14915,1,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.224380270892,0.477082094974,1,7
14916,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.432915921288,0.553067829073,1,7
14917,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.559161768464,0.608843537415,1,7
14918,0,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0797342192691,0.4208770887,1,7
14919,0,0.461538461538,0,0,0,0,0,0,1,0,1,1,0,1,0,0.150076667519,0.447609140744,4,2
14920,0,0.153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0.34270380782,0.519813750743,1,7
14921,1,0.461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0.347559417327,0.521002575788,1,7
14922,1,0.307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0.502683363148,0.577372696651,1,7
14923,0,0.230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0.457960644007,0.56241331484,1,7
